,week,lat,lng,Vol
7440,2021-09-20T00:00:00,40.8347446409451,-73.89429678263824,6441.664893617021
7441,2021-09-20T00:00:00,40.83514991062808,-73.89388121076269,6397.5
7442,2021-09-20T00:00:00,40.835996336016315,-73.89014598818939,6353.335106382979
7443,2021-09-20T00:00:00,40.83627336777098,-73.88960704513785,6309.170212765957
7444,2021-09-20T00:00:00,40.62486681825535,-74.17810317553469,6265.005319148936
7445,2021-09-20T00:00:00,40.629564413327685,-74.18631712271964,6220.840425531915
7446,2021-09-20T00:00:00,40.63033167609182,-74.18588042607144,6176.675531914893
7447,2021-09-20T00:00:00,40.60752170528471,-73.95294735382858,6132.510638297872
7448,2021-09-20T00:00:00,40.65377121154843,-73.97872453571662,6088.345744680851
7449,2021-09-20T00:00:00,40.65393633670406,-73.977495524388,6044.180851063829
7450,2021-09-20T00:00:00,40.65403523600372,-73.9777121177245,6000.015957446808
7451,2021-09-20T00:00:00,40.65413983284735,-73.97743979312578,5955.851063829787
7452,2021-09-20T00:00:00,40.67435754920561,-74.00049004858602,5911.686170212766
7453,2021-09-20T00:00:00,40.67488447462576,-74.00870563491463,5867.521276595745
7454,2021-09-20T00:00:00,40.67686289977758,-74.0012924013214,5823.356382978724
7455,2021-09-20T00:00:00,40.67903345008485,-74.00699183769228,5779.191489361702
7456,2021-09-20T00:00:00,40.706115883788385,-73.99699707983879,5735.026595744681
7457,2021-09-20T00:00:00,40.760673657189194,-73.96379276541634,5690.86170212766
7458,2021-09-20T00:00:00,40.76071254367956,-73.96294879544561,5646.696808510638
7459,2021-09-20T00:00:00,40.76079546221715,-73.96338145329996,5602.531914893617
7460,2021-09-20T00:00:00,40.77341423850973,-73.99290009597908,5558.367021276596
7461,2021-09-20T00:00:00,40.773476295142736,-73.99310220623076,5514.202127659574
7462,2021-09-20T00:00:00,40.84543201383712,-73.92858073687133,5470.037234042553
7463,2021-09-20T00:00:00,40.84558873522073,-73.9285369790284,5425.872340425532
7464,2021-09-20T00:00:00,40.576303411998104,-73.96802501048973,5381.70744680851
7465,2021-09-20T00:00:00,40.6518417687986,-73.89207680822139,5337.542553191489
7466,2021-09-20T00:00:00,40.609520119997434,-73.92197338091027,5293.3776595744675
7467,2021-09-20T00:00:00,40.60995230233766,-73.92281666497156,5249.212765957447
7468,2021-09-20T00:00:00,40.71404895786669,-73.92731428532946,5205.047872340426
7469,2021-09-20T00:00:00,40.715188702546385,-73.92775279423823,5160.882978723404
7470,2021-09-20T00:00:00,40.75965282539743,-73.9650405435907,5116.718085106383
7471,2021-09-27T00:00:00,40.68608738665355,-73.9826637199684,5072.553191489362
7472,2021-09-27T00:00:00,40.74549523630806,-73.78888876287809,5028.38829787234
7473,2021-09-27T00:00:00,40.75559442732079,-73.87299985758027,4984.223404255319
7474,2021-09-27T00:00:00,40.5745030697535,-73.97158572861166,4940.058510638298
